variety_id,alias,variety,variety_name,mfr_item,list_price,is_promo_item,promotion_code,measure,mfr_family,item_category_id,is_limited_edition,is_distributed,is_consignment,is_exclusive,brand_id,model_id,class_id,quickbook_variety_id,is_bo_available,is_active,is_online,status,abbreviation,updated_by,updated_date
43210,NULL,"49729 Cleveland Guardians (1)","Zippo MLB 49729 Cleveland Guardians (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43211,NULL,"49730 Colorado Rockies (1)","Zippo MLB 49730 Colorado Rockies (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43212,NULL,"49731 Detroit Tigers (1)","Zippo MLB 49731 Detroit Tigers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43213,NULL,"49732 Houston Astros","Zippo MLB 49732 Houston Astros",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43214,NULL,"49733 Kansas City Royals (1)","Zippo MLB 49733 Kansas City Royals (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43215,NULL,"49734 Los Angeles Angels (1)","Zippo MLB 49734 Los Angeles Angels (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43216,NULL,"49736 Los Angeles Dodgers (1)","Zippo MLB 49736 Los Angeles Dodgers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43217,NULL,"49737 Miami Marlins (1)","Zippo MLB 49737 Miami Marlins (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43218,NULL,"49739 Milwaukee Brewers (1)","Zippo MLB 49739 Milwaukee Brewers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43219,NULL,"49740 Minnesota Twins (1)","Zippo MLB 49740 Minnesota Twins (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43220,NULL,"49743 Oakland Athletics (1)","Zippo MLB 49743 Oakland Athletics (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43221,NULL,"207-108222 Pittsburgh Pirates (1)","Zippo MLB 207-108222 Pittsburgh Pirates (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43222,NULL,"207-108561 Philadelphia Eagles (1)","Zippo NFL 207-108561 Philadelphia Eagles (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43223,NULL,"218-107959 Ram (1)","Zippo Automotive 218-107959 Ram (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8595,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43224,NULL,"218-106267 Dodge (1)","Zippo Automotive 218-106267 Dodge (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8595,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43225,NULL,"207-102481 Don't Tread on Me (1)","Zippo Patriotic 207-102481 Don't Tread on Me (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43226,NULL,"207-107471 Philadelphia Eagles (1)","Zippo NFL 207-107471 Philadelphia Eagles (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43227,NULL,"207-108557 Pittsburgh Steelers (1)","Zippo NFL 207-108557 Pittsburgh Steelers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43228,NULL,"207-107467 Skull King Design (1)","Zippo Skull 207-107467 Skull King Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8530,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43229,NULL,"207-107470 Chinese Dragon Design (1)","Zippo Dragons 207-107470 Chinese Dragon Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8540,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43230,NULL,"207-107472 Vintage Tattoo Zippo (1)","Zippo Tattoos 207-107472 Vintage Tattoo Zippo (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,9727,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43231,NULL,"207-107473 American Eagle Head (1)","Zippo Patriotic 207-107473 American Eagle Head (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43232,NULL,"218-107505 Flame Made in USA (1)","Zippo Designs 218-107505 Flame Made in USA (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8517,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43233,NULL,"233-107474 Zippo Flame Design (1)","Zippo Designs 233-107474 Zippo Flame Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8517,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43234,NULL,"207-107475 King Card (1)","Zippo Skull 207-107475 King Card (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8530,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43235,NULL,"207-107479 UFO Poster (1)","Zippo Counter Culture 207-107479 UFO Poster (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8541,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43236,NULL,"207-107480 Frankenstein Poster (1)","Zippo Holidays 207-107480 Frankenstein Poster (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,10465,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43237,NULL,Diamond,"Good Times Sweet Woods Leaf NPP 15/2 Diamond",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1457,10212,93,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43238,NULL,Silver,"Good Times Sweet Woods Leaf NPP 15/2 Silver",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1457,10212,93,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43239,NULL,"207-108559 Vintage Pin Up Fishing (1)","Zippo Love/Ladies 207-108559 Vintage Pin Up Fishing (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8519,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43240,NULL,"207-107502 6-Horned Man (1)","Zippo Mythical 207-107502 6-Horned Man (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8542,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43241,NULL,"207-107482 St Patty's Day (1)","Zippo Holidays 207-107482 St Patty's Day (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,10465,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43242,NULL,"231-107483 Smoking Bug Design (1)","Zippo Counter Culture 231-107483 Smoking Bug Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8541,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43243,NULL,"207-089072 Pirate Logo Design (1)","Zippo Mythical 207-089072 Pirate Logo Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8542,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43244,NULL,"20446-107491 Sugar Skull w/ Bolts (1)","Zippo Skull 20446-107491 Sugar Skull w/ Bolts (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8530,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43245,NULL,"218-107489 Zippo (1)","Zippo Designs 218-107489 Zippo (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8517,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43246,NULL,"205-098842 Jim Beam (1)","Zippo Spirits 205-098842 Jim Beam (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8538,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43247,NULL,"218-107490 Mushroom Design (1)","Zippo Counter Culture 218-107490 Mushroom Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8541,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43248,NULL,"218-086697 Military Grunge Skull (1)","Zippo Patriotic 218-086697 Military Grunge Skull (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43249,NULL,"49746 San Diego Padres (1)","Zippo MLB 49746 San Diego Padres (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43250,NULL,"218-086700 Horny Little Devil (1)","Zippo Love/Ladies 218-086700 Horny Little Devil (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8519,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43251,NULL,"49747 San Francisco Giants (1)","Zippo MLB 49747 San Francisco Giants (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43252,NULL,"48435 Las Vegas Raiders (1)","Zippo NFL 48435 Las Vegas Raiders (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43253,NULL,"48436 Los Angeles Chargers (1)","Zippo NFL 48436 Los Angeles Chargers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43254,NULL,"48437 Los Angeles Rams (1)","Zippo NFL 48437 Los Angeles Rams (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43255,NULL,"48438 Miami Dolphins (1)","Zippo NFL 48438 Miami Dolphins (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43256,NULL,"48439 Minnesota Vikings (1)","Zippo NFL 48439 Minnesota Vikings (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43257,NULL,"48441 New Orleans Saints (1)","Zippo NFL 48441 New Orleans Saints (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43258,NULL,"48446 San Francisco 49ers (1)","Zippo NFL 48446 San Francisco 49ers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43259,NULL,"48447 Seattle Seahawks (1)","Zippo NFL 48447 Seattle Seahawks (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43260,NULL,"48448 Tampa Bay Buccaneers (1)","Zippo NFL 48448 Tampa Bay Buccaneers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43261,NULL,"48449 Tennessee Titans","Zippo NFL 48449 Tennessee Titans",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43262,NULL,"48450 Washington Commanders (1)","Zippo NFL 48450 Washington Commanders (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43263,NULL,"49722 Arizona Diamondbacks (1)","Zippo MLB 49722 Arizona Diamondbacks (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43264,NULL,"49723 Atlanta Braves (1)","Zippo MLB 49723 Atlanta Braves (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8551,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43265,NULL,"48434 Kansas City Chiefs (1)","Zippo NFL 48434 Kansas City Chiefs (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43266,NULL,"200 Reg Brush Finish Chrome (1)","Zippo Base Models 200 Reg Brush Finish Chrome (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8531,101,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43267,NULL,"Double Chateau Humibag (5)","Arturo Fuente Sungrown Double Chateau Humibag (5)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1253,7268,87,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43268,NULL,"207-107496 American Bear Arms (1)","Zippo Patriotic 207-107496 American Bear Arms (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43269,NULL,"205-092218 Patriotic Zippo Car (1)","Zippo Patriotic 205-092218 Patriotic Zippo Car (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43270,NULL,"207-107567 Philadelphia Flyers (1)","Zippo NHL 207-107567 Philadelphia Flyers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8637,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43271,NULL,"207-053670 Pittsburgh Steelers (1)","Zippo NFL 207-053670 Pittsburgh Steelers (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43272,NULL,"207-107687 Philadelphia Eagles (1)","Zippo NFL 207-107687 Philadelphia Eagles (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43273,NULL,"207-107570 Philadelphia Eagles (1)","Zippo NFL 207-107570 Philadelphia Eagles (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8552,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43274,NULL,"207-107537 US Army (1)","Zippo Military 207-107537 US Army (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8553,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43275,NULL,"218-060850 Mazzi Girl w/ Heart 78882 (1)","Zippo Artist 218-060850 Mazzi Girl w/ Heart 78882 (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,9729,101,NULL,0,1,1,active,NULL,98,"2023-11-10 05:19:05"
43276,NULL,"207-087487 Anne Stokes Skull (1)","Zippo Artist 207-087487 Anne Stokes Skull (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,9729,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43277,NULL,"200-098342 US Navy (1)","Zippo Military 200-098342 US Navy (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8553,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43278,NULL,"200-107569 Singer Purple (1)","Zippo Playboy 200-107569 Singer Purple (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8596,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43279,NULL,"200-089453 Cover July 1964 (1)","Zippo Playboy 200-089453 Cover July 1964 (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8596,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43280,NULL,"200-091741 Area 51 Design (1)","Zippo Counter Culture 200-091741 Area 51 Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8541,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43281,NULL,"205-107499 Weed Reggae Music (1)","Zippo Music 205-107499 Weed Reggae Music (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8554,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43282,NULL,"218-102959 Blue Line Flag (1)","Zippo Patriotic 218-102959 Blue Line Flag (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43283,NULL,"207-098734 Flying Dutchman (1)","Zippo Nautical 207-098734 Flying Dutchman (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8593,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43284,NULL,"207-081496 Chevrolet (1)","Zippo Automotive 207-081496 Chevrolet (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8595,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43285,NULL,"207-107538 US Navy (1)","Zippo Military 207-107538 US Navy (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8553,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43286,NULL,"207-107540 US Coast Guard (1)","Zippo Military 207-107540 US Coast Guard (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8553,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43287,NULL,"207-057727 US Marine Corps (1)","Zippo Military 207-057727 US Marine Corps (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8553,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43288,NULL,"200-105849 Mazzi Skull w/ Spider (1)","Zippo Artist 200-105849 Mazzi Skull w/ Spider (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,9729,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43289,NULL,"207-059745 Harley Davidson Eagle (1)","Zippo Automotive 207-059745 Harley Davidson Eagle (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8595,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43290,NULL,"207-108137 Harley Davidson (1)","Zippo Automotive 207-108137 Harley Davidson (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8595,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43291,NULL,"233-073436 Sun Moon (1)","Zippo Outdoor 233-073436 Sun Moon (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8594,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43292,NULL,"205-107512 Red Dragon (1)","Zippo Dragons 205-107512 Red Dragon (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8540,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43293,NULL,"205-107513 Statue and Flag (1)","Zippo Patriotic 205-107513 Statue and Flag (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43294,NULL,"205-107514 You Call It (1)","Zippo Humor 205-107514 You Call It (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8550,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43295,NULL,"Tropical Fusion","Swisher Sweets 2/1.19 Tropical Fusion",22986,NULL,0,NULL,Count,NULL,4,0,0,0,0,1360,10400,93,NULL,0,1,1,active,NULL,168,"2023-11-10 05:19:05"
43296,NULL,"207-042448 Wanted Wild Ride (1)","Zippo Love/Ladies 207-042448 Wanted Wild Ride (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8519,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43297,NULL,"218-107515 Joker Card (1)","Zippo Luck 218-107515 Joker Card (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8536,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43298,NULL,"Watermelon Haze","Swisher Sweets 2/1.19 Watermelon Haze",20954,NULL,0,NULL,Count,NULL,4,0,0,0,0,1360,10400,93,NULL,0,1,1,active,NULL,168,"2023-11-10 05:19:05"
43299,NULL,"Toro (10)","Montecristo White Toro (10)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1087,7333,87,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43300,NULL,"205-107517 Poker Dog (1)","Zippo Luck 205-107517 Poker Dog (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8536,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43301,NULL,"200-082829 Scared (1)","Zippo Love/Ladies 200-082829 Scared (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8519,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43302,NULL,"200-029697 Made in USA (1)","Zippo Patriotic 200-029697 Made in USA (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43303,NULL,"200-107520 Happy Fathers Day (1)","Zippo Holidays 200-107520 Happy Fathers Day (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,10465,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43304,NULL,"218-107522 Zippo American Classic (1)","Zippo Designs 218-107522 Zippo American Classic (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8517,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43305,NULL,"254B-083013 Cigar Indian (1)","Zippo Mythical 254B-083013 Cigar Indian (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8542,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43306,NULL,"218-065526 Fire Fighter Flag (1)","Zippo Patriotic 218-065526 Fire Fighter Flag (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43307,NULL,"207-107523 Firemen (1)","Zippo Patriotic 207-107523 Firemen (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43308,NULL,"207-107526 Love Bites (1)","Zippo Love/Ladies 207-107526 Love Bites (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8519,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43309,NULL,"218-084356 Abstract Yin Yang (1)","Zippo Spiritual 218-084356 Abstract Yin Yang (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8518,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43310,NULL,"Karma 5x52 Box (25)","Viaje Satori Karma 5x52 Box (25)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1431,10466,87,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43311,NULL,"Nirvana 6x50 Box (25)","Viaje Satori Nirvana 6x50 Box (25)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1431,10466,87,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43312,NULL,"Zen 6.75x52 Box (25)","Viaje Satori Zen 6.75x52 Box (25)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1431,10466,87,NULL,0,1,0,inactive,NULL,141,"2023-11-10 05:19:12"
43313,NULL,"Swing Connecticut (5)","Oliveros Gran Retorno Swing Connecticut (5)",NULL,NULL,0,NULL,Count,NULL,1,0,0,0,0,1366,7797,87,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43314,NULL,"Bounced Check Fee","Fees Charges Bounced Check Fee",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1594,10467,176,NULL,0,1,0,active,NULL,60,"2023-11-10 05:19:05"
43315,NULL,"Quattro 4-packs (8/4)","Aging Room Quattro Nicaragua Quattro 4-packs (8/4)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1168,8343,90,NULL,0,1,1,active,NULL,98,"2023-11-10 05:19:05"
43316,NULL,"Wine Key Sampler (5)","Romeo y Julieta Reserve Wine Key Sampler (5)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1063,7137,90,NULL,0,1,1,active,NULL,171,"2023-11-10 05:19:05"
43317,NULL,"Church Key Sampler (5)","Saint Luis Rey Carenas Church Key Sampler (5)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1065,9127,90,NULL,0,1,1,active,NULL,171,"2023-11-10 05:19:05"
43318,NULL,"205-107527 Stars and Stripes (1)","Zippo Patriotic 205-107527 Stars and Stripes (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43319,NULL,"207-051769 Flfag and Metal (1)","Zippo Patriotic 207-051769 Flfag and Metal (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8522,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43320,NULL,"205-107528 Zippo and Flame (1)","Zippo Designs 205-107528 Zippo and Flame (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8517,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
43321,NULL,"218-087500 Green World Design (1)","Zippo Counter Culture 218-087500 Green World Design (1)",NULL,NULL,0,NULL,Count,NULL,4,0,0,0,0,1075,8541,101,NULL,0,1,0,inactive,NULL,98,"2023-11-10 05:19:12"
